country,country_code,year,gdp_per_capita,life_expectancy,internet_usage,unemployment
Togo,TGO,2011,783.988944671672,57.624,3.5,1.982
Thailand,THA,2011,5373.6232832898,75.302,23.669925618731,0.662
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,10277.6079254264,73.8112572375492,39.7,6.6198169081195
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2011,3234.88259884042,68.6299635824863,16.7,7.31538509376399
Trinidad and Tobago,TTO,2011,19151.0870229722,72.232,55.2,3.425
Tunisia,TUN,2011,4420.64772206537,74.471,39.1,18.334
Turkiye,TUR,2011,11373.6355760885,74.823,43.065710430925,9.784
Tanzania,TZA,2011,775.392761230469,61.618,3.200000048,3.474
Uganda,UGA,2011,835.620060555838,60.791,4.599999905,0.881
Ukraine,UKR,2011,3656.69799804688,70.711,28.7082628400713,7.856
Upper middle income,UMC,2011,6773.01375512825,74.090553966773,34.5,4.57054578676018
Uruguay,URY,2011,15132.2675725587,76.614,51.4046610563616,6.307
United States,USA,2011,50024.868799398,78.6414634146341,69.7294607619268,8.949
Uzbekistan,UZB,2011,2087.86386135694,70.143,18.6,5.0
"Venezuela, RB",VEN,2011,10843.9229703167,73.09,40.22,6.902
Viet Nam,VNM,2011,1950.92504174913,73.713,35.07,0.999
World,WLD,2011,10485.1771943036,70.9680197134964,30.9,5.39825103138911
Samoa,WSM,2011,3821.50678264479,71.393,11.0,5.677
South Africa,ZAF,2011,8646.05571071635,60.602,33.97,24.639
Zimbabwe,ZWE,2011,1037.77565157218,53.911,8.399999619,5.368
Afghanistan,AFG,2012,651.417134470046,61.735,5.454500198,1.692
Albania,ALB,2012,4280.93316338873,78.084,49.40000153,13.376
Argentina,ARG,2012,12949.717486654,75.802,55.79999924,7.217
Armenia,ARM,2012,3511.56399687426,74.119512195122,37.5,17.511
Australia,AUS,2012,68301.4402512587,82.0463414634146,79.0,5.224
Austria,AUT,2012,48250.4059142637,80.9365853658537,80.0299939169903,4.909
Azerbaijan,AZE,2012,7495.86527658099,71.08,54.20000076,5.19
Belgium,BEL,2012,44874.1709182123,80.3853658536585,80.7199905482042,7.542
Bulgaria,BGR,2012,7431.95789508871,74.3146341463415,51.8999876658503,12.27
Bahrain,BHR,2012,26438.6733230428,79.622,88.0,1.198
"Bahamas, The",BHS,2012,28552.0242683151,73.707,71.74819946,14.7
Bosnia and Herzegovina,BIH,2012,4693.78899115381,77.037,45.0644989,28.01
Belarus,BLR,2012,6953.21591683101,71.9658536585366,46.91,0.614
Belize,BLZ,2012,5732.66519942347,71.134,31.0,14.271
Bermuda,BMU,2012,100213.493385287,79.847,91.2993045243401,8.438
Bolivia,BOL,2012,2575.59857098084,66.586,35.34,2.066
Brazil,BRA,2012,12521.7238454434,74.335,48.56,7.251
Bhutan,BTN,2012,2751.2128864294,69.759,15.60000038,2.054
Canada,CAN,2012,52670.3447335415,81.6636585365854,83.0,7.392
Switzerland,CHE,2012,85836.2076767359,82.6975609756098,85.2,4.491
Chile,CHL,2012,15241.9069981119,79.221,55.04999924,6.79
China,CHN,2012,6405.0574241349,76.2,42.30009842,2.776
Cote d'Ivoire,CIV,2012,1546.9460184731,56.57,4.400000095,7.223
"Congo, Dem. Rep.",COD,2012,409.931424783784,57.35,1.679999948,4.485
"Congo, Rep.",COG,2012,3732.32737320389,62.662,6.106699944,10.0
Colombia,COL,2012,8108.59838244229,75.611,48.98,9.959
Costa Rica,CRI,2012,10126.9991024177,79.925,47.5,9.11
Cuba,CUB,2012,6470.83673392653,78.162,21.20000076,3.498
Cayman Islands,CYM,2012,75101.5906883232,77.121,69.7,6.212
Cyprus,CYP,2012,28991.935546875,81.128,60.6898684001903,12.097
Czechia,CZE,2012,20014.0354015165,78.0756097560976,73.4300078241036,6.979
Germany,DEU,2012,44718.0159214069,80.5390243902439,82.3499984738392,5.372
Denmark,DNK,2012,58443.7747103968,80.0512195121951,92.2600117153012,7.798
Dominican Republic,DOM,2012,6013.81965002603,72.817,42.32,6.722
Algeria,DZA,2012,6033.64884689543,74.609,18.20000076,10.969
East Asia & Pacific (excluding high income),EAP,2012,5434.82527120289,74.2597872053228,35.7,2.82592129344282
East Asia & Pacific,EAS,2012,9507.12974075371,75.1059726864745,40.4,2.96177722663453
Europe & Central Asia (excluding high income),ECA,2012,7093.45607745799,72.6735984954506,39.4,8.49499859789128
Europe & Central Asia,ECS,2012,25164.7626116947,76.6804966674157,63.8,9.05167243034861
Ecuador,ECU,2012,5634.08393191094,75.486,35.1351464545516,3.235
"Egypt, Arab Rep.",EGY,2012,2996.0677072015,69.464,26.4,12.597
Spain,ESP,2012,28456.4438151477,82.4268292682927,69.8099999420024,24.789
Estonia,EST,2012,17568.2137969714,76.3268292682927,78.3899259259259,10.021
Finland,FIN,2012,47551.6740841369,80.6268292682927,89.879997974222,7.689
Fiji,FJI,2012,4341.40338748749,65.812,33.74240112,8.997
France,FRA,2012,40863.5814412333,81.9682926829268,81.44,9.841
Faroe Islands,FRO,2012,50261.9616267693,81.1060951219512,85.3351892392109,3.026
United Kingdom,GBR,2012,42688.3263728372,80.9048780487805,87.4799984242111,8.279
Georgia,GEO,2012,4530.69533409431,72.672,36.93999863,19.653
"Gambia, The",GMB,2012,692.579361628102,61.9,12.44919968,9.268
Greece,GRC,2012,21624.346052551,80.6341463414634,55.0699934418411,24.731
Greenland,GRL,2012,45936.9562817724,69.959512195122,64.8960100995989,9.8
Guatemala,GTM,2012,3286.61959336267,70.722,16.0,2.765
Guam,GUM,2012,31653.7506538168,76.237,61.5341593079002,12.2
High income,HIC,2012,38693.845536167,79.0753405215115,73.7,7.78379592466364
"Hong Kong SAR, China",HKG,2012,36730.796195815,83.450243902439,72.9,3.285
Honduras,HND,2012,2126.03474686503,70.46,18.12,3.755
Croatia,HRV,2012,13507.7805260991,77.1682926829268,61.9399731527956,16.046
Haiti,HTI,2012,1361.39396587374,62.273,9.800000191,14.1
Hungary,HUN,2012,12950.1594488143,75.0634146341463,70.579998153838,11.003
IBRD only,IBD,2012,5617.65268604461,72.1636704451454,31.5,4.42914387849205
IDA & IBRD total,IBT,2012,4531.17008727409,69.5733260531969,25.7,4.39011418603024
Indonesia,IDN,2012,3632.27254030331,68.862,14.52,4.468
India,IND,2012,1429.32199520032,68.076,11.10000038,3.222
Ireland,IRL,2012,49335.8408099555,80.8463414634146,76.919992540097,15.451
"Iran, Islamic Rep.",IRN,2012,8114.08099831877,75.039,22.73,12.275
Iraq,IRQ,2012,6477.59618450955,68.827,7.099999905,7.965
Iceland,ISL,2012,46594.9869146614,82.9170731707317,96.2097995545657,6.0
Israel,ISR,2012,33321.4300881602,81.7048780487805,70.8,6.762
Italy,ITA,2012,34854.3949441965,82.2390243902439,55.829997993283,10.655
Jamaica,JAM,2012,5340.83333232158,72.405,33.79,8.695
Jordan,JOR,2012,4169.50470054618,74.087,37.0,12.2
Japan,JPN,2012,49145.2804308193,83.0960975609756,79.4964,4.358
Kazakhstan,KAZ,2012,12018.7966527993,69.939,61.9066274652008,5.286
Kyrgyz Republic,KGZ,2012,1168.62244675446,70.0024390243902,19.79999924,5.908
Cambodia,KHM,2012,1192.80263041673,68.371,4.94,1.279
"Korea, Rep.",KOR,2012,26600.5477433903,80.819512195122,84.07,2.812
Latin America & Caribbean (excluding high income),LAC,2012,9823.2489447351,73.9499064237775,42.1,6.34609227987124
Libya,LBY,2012,14975.8902795144,72.188,15.19999981,19.0
St. Lucia,LCA,2012,9260.30006551714,72.86,45.865,19.062
Latin America & Caribbean,LCN,2012,10330.3504679629,74.1643943654901,43.0,6.41333589458903
Liechtenstein,LIE,2012,148842.035144342,82.3829268292683,89.40769958,3.242
Sri Lanka,LKA,2012,3327.77613691283,75.187,9.00039959,3.974
Lower middle income,LMC,2012,1701.13738449151,66.3602661185581,13.6,3.88965467150787
Lithuania,LTU,2012,14288.1853493139,73.8634146341464,67.2299893276414,13.365
Luxembourg,LUX,2012,112584.676270958,81.3926829268293,91.9499237417387,5.03
Latvia,LVA,2012,13329.3499931271,73.7780487804878,73.1199437663748,15.047
"Macao SAR, China",MAC,2012,76058.0224963659,82.4707317073171,61.31,2.0
Morocco,MAR,2012,3164.17724609375,71.674,55.4160531914894,8.99
Moldova,MDA,2012,3044.8084324815,70.344,34.65000153,2.189
Madagascar,MDG,2012,493.511162904211,63.007,2.299999952,0.599
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2012,6048.09249990772,69.4551250054338,22.4,7.99955816528937
Mexico,MEX,2012,10744.1335242686,74.128,39.75,4.892
North Macedonia,MKD,2012,5049.8265386157,74.9024390243903,57.449947312961,31.096
Malta,MLT,2012,22878.3130866521,80.7463414634146,68.1998742928975,6.203
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2012,3412.57302470262,68.6913310388784,18.7,8.26521678930651
Montenegro,MNE,2012,6552.48071710904,76.3,56.8387825490631,19.808
Mongolia,MNG,2012,4328.89001905655,69.500243902439,16.4,3.905
Mauritania,MRT,2012,1859.11733247641,65.808,5.0,9.864
Mauritius,MUS,2012,9421.52514098225,73.8634146341464,35.42,7.472
Malaysia,MYS,2012,10600.5744240026,75.552,65.8,3.035
North America,NAC,2012,51812.8921210048,79.0322253270364,75.5,7.99588953313322
Namibia,NAM,2012,5942.64680978673,57.733,12.94139957,16.771
Niger,NER,2012,528.510104469655,57.987,1.049999952,2.177
Nicaragua,NIC,2012,1784.69836017555,72.435,13.5,5.208
Netherlands,NLD,2012,50473.9442002689,81.1048780487805,92.859992359525,5.821
Norway,NOR,2012,102175.919298374,81.4512195121951,94.6499780533304,3.129
New Zealand,NZL,2012,40053.6991536369,81.4073170731707,81.644470179502,6.491
Pakistan,PAK,2012,1204.36475491585,64.883,8.100000381,3.667
Panama,PAN,2012,11064.8063662003,76.877,40.3018952210488,3.714
Peru,PER,2012,6519.37852981527,73.979,38.2,3.238
Philippines,PHL,2012,2614.61644401308,69.237,30.79999924,3.504
Poland,POL,2012,13087.420943321,76.7463414634146,62.3099972714691,10.031
Puerto Rico (US),PRI,2012,27742.024476618,79.258,68.9999826014151,14.498
Portugal,PRT,2012,20593.4274224109,80.3731707317073,60.3399974868057,15.509
Paraguay,PRY,2012,5642.16991672846,73.105,29.34,4.085
West Bank and Gaza,PSE,2012,3067.43872735614,73.722,43.4,19.202
French Polynesia,PYF,2012,20846.5457478364,81.695,52.8766305867993,21.787
Qatar,QAT,2012,108470.387023229,80.499,69.3,0.481
Romania,ROU,2012,8929.95366231474,74.4121951219512,45.8799942529424,6.794
Russian Federation,RUS,2012,15401.8515625,70.0721951219512,66.0,5.484
Rwanda,RWA,2012,706.817269168561,64.189,8.023900032,3.438
South Asia,SAS,2012,1387.18205956625,68.2629615309516,10.4,3.23411911290534
Saudi Arabia,SAU,2012,28733.4375513452,76.09,54.0,5.622
Singapore,SGP,2012,55547.5553077786,81.9951219512195,72.0,3.718
El Salvador,SLV,2012,3497.91256915509,71.42,20.3213877242007,3.843
Serbia,SRB,2012,6263.04086072815,74.8365853658537,48.09999847,24.0
Sao Tome and Principe,STP,2012,1192.0202911189,64.505,21.57239914,13.594
Suriname,SUR,2012,8851.24050668908,69.957,34.68119812,8.1
Slovak Republic,SVK,2012,17516.9691054078,76.109756097561,76.7099901181121,13.966
Slovenia,SVN,2012,22442.1417859955,80.1243902439024,68.3499745287825,8.841
Sweden,SWE,2012,57749.5615420853,81.7048780487805,93.1799880065108,7.976
East Asia & Pacific (IDA & IBRD countries),TEA,2012,5497.15517271917,74.2971126258118,36.1,2.82592129344282
Europe & Central Asia (IDA & IBRD countries),TEC,2012,10418.3484935481,72.3336150257883,50.7,7.56732793760087
Thailand,THA,2012,5725.52802835463,75.59,26.46,0.579
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,10263.4820243547,74.0531427389642,43.4,6.42647242750485
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2012,3414.87165876956,68.6578262057094,18.6,8.20117199025611
South Asia (IDA & IBRD),TSA,2012,1387.18205956625,68.2629615309516,10.4,3.23411911290534
Trinidad and Tobago,TTO,2012,20332.1389531925,72.513,57.5,3.718
Tunisia,TUN,2012,4297.26782454273,74.599,41.4416008,17.63
Turkiye,TUR,2012,11776.7593362033,75.552,45.13,9.21
Tanzania,TZA,2012,861.969909667969,62.286,3.950000048,1.437
Uganda,UGA,2012,795.222867553127,61.579,4.800000191,3.551
Ukraine,UKR,2012,3951.34228515625,71.09,35.27,7.529
Upper middle income,UMC,2012,7166.76033698733,74.4121948857386,38.3,4.5143165006742
Uruguay,URY,2012,16259.5940814256,76.691,54.453768680746,6.451
United States,USA,2012,51708.4011556577,78.7414634146342,74.7,8.069
Uzbekistan,UZB,2012,2307.34649117185,70.411,23.60000038,4.9
"Venezuela, RB",VEN,2012,12607.2361246243,73.086,49.0500830729861,6.601
Viet Nam,VNM,2012,2185.11767654291,73.762,36.79999924,1.027
World,WLD,2012,10583.9966715989,71.2637251826139,33.3,5.08105929819402
Samoa,WSM,2012,3934.60320799981,71.159,12.92249966,8.752
South Africa,ZAF,2012,8076.97678479741,61.737,41.0,24.727
Zambia,ZMB,2012,1710.05061343728,58.704,4.099999905,7.855
Zimbabwe,ZWE,2012,1239.22709745709,55.386,12.0,11.069
Albania,ALB,2013,4542.92903556739,77.995,51.79999924,15.866
Argentina,ARG,2013,12963.675773326,75.829,59.90000153,7.1
Armenia,ARM,2013,3680.16692158886,74.6219512195122,41.9,16.576
Australia,AUS,2013,68476.6788496118,82.1487804878049,83.453497167,5.662
Austria,AUT,2013,50305.3545774973,81.1365853658537,80.6188,5.367
Azerbaijan,AZE,2013,7875.34536661549,71.485,73.000001372,4.97
Belgium,BEL,2013,46964.5946777056,80.5878048780488,82.1702,8.425
Benin,BEN,2013,1168.92699279226,58.863,4.900000095,2.198
Bangladesh,BGD,2013,958.262989798283,69.487,6.63,4.426
Bulgaria,BGR,2013,7795.98092108928,74.8609756097561,53.0615,12.941
"Bahamas, The",BHS,2013,27642.7419759179,73.93,72.0,16.184
Bosnia and Herzegovina,BIH,2013,5034.56634817068,77.129,48.52130127,27.49
Belarus,BLR,2013,7998.0802045456,72.4707317073171,54.17,0.508
Belize,BLZ,2013,5957.34953619006,71.276,33.59999847,8.349
Bermuda,BMU,2013,101704.40746217,80.016,95.3,6.663
Bolivia,BOL,2013,2870.02377000756,66.777,36.99,2.437
Brazil,BRA,2013,12458.8903396625,74.609,51.04,7.071
Barbados,BRB,2013,20410.2065438568,75.816,71.80000305,11.546
Bhutan,BTN,2013,2679.95217201538,70.161,22.39999962,2.9
Botswana,BWA,2013,6666.91219583487,61.217,30.0,19.997
Canada,CAN,2013,52638.1187235237,81.7448780487805,85.80000305,7.143
Switzerland,CHE,2013,87304.3305813557,82.7975609756098,86.34,4.747
Chile,CHL,2013,15683.5486369155,79.551,58.0,6.361
China,CHN,2013,7147.03518622344,76.452,45.79999924,2.929
Cote d'Ivoire,CIV,2013,1786.15862031324,57.057,6.599999905,4.255
Colombia,COL,2013,8279.10255642981,75.834,51.7,9.246
Costa Rica,CRI,2013,10803.2401962173,80.189,45.96,8.218
Cuba,CUB,2013,6828.36428245396,78.028,27.93,3.288
Cayman Islands,CYM,2013,75113.7342282813,77.652,71.4,6.273
Cyprus,CYP,2013,27764.73046875,81.317,65.4548,16.131
Czechia,CZE,2013,20260.4954999375,78.1756097560976,74.1104,6.953
Germany,DEU,2013,47206.8353514242,80.490243902439,84.17,5.316
Denmark,DNK,2013,61377.5940590412,80.3,94.6297,7.384
Dominican Republic,DOM,2013,6136.59429329301,73.038,45.9,7.351
Algeria,DZA,2013,5979.60138960585,74.809,22.5,9.829
East Asia & Pacific (excluding high income),EAP,2013,5952.7689297214,74.4859323786011,38.2,2.92113203714442
East Asia & Pacific,EAS,2013,9553.8618750751,75.3347729864006,43.2,3.03669561614621
Europe & Central Asia (excluding high income),ECA,2013,7667.03397664675,73.1258294397593,43.2,8.44440784892705
Europe & Central Asia,ECS,2013,26196.108944305,77.0324394716909,66.1,9.24763016458142
Ecuador,ECU,2013,6109.29031510341,75.832,40.279121941,2.913
"Egypt, Arab Rep.",EGY,2013,3025.52563552448,69.632,29.4,13.154
Spain,ESP,2013,29228.846559842,83.0780487804878,71.635,26.094
Estonia,EST,2013,19310.3874900757,77.1414634146341,80.0043,8.631
Ethiopia,ETH,2013,484.039833104062,62.161,4.599999905,2.251
Finland,FIN,2013,49691.0145200739,80.9756097560976,91.5144,8.193
Fiji,FJI,2013,4572.44377544245,66.545,35.20000076,8.957
France,FRA,2013,42669.1795111893,82.219512195122,81.9198,9.913
Faroe Islands,FRO,2013,55758.2083680611,81.356643902439,90.0,4.034
United Kingdom,GBR,2013,43606.9837896348,81.0048780487805,89.8441,7.752
Georgia,GEO,2013,4712.00229382665,73.025,43.3,19.416
Ghana,GHA,2013,2294.79584693743,62.397,15.0,2.173
Greece,GRC,2013,21573.3449762805,81.2853658536585,59.8663,27.686
Grenada,GRD,2013,7424.80212287327,75.022,35.0,24.2
Greenland,GRL,2013,47535.4883792376,70.2917073170732,65.8,10.1
Guatemala,GTM,2013,3444.15802275864,70.878,19.70000076,3.017
Guam,GUM,2013,32530.7593121483,76.361,65.4,11.5
High income,HIC,2013,39008.3249033591,79.312702430416,75.1,7.70679792758688
"Hong Kong SAR, China",HKG,2013,38403.7777145477,83.8312195121951,74.2,3.4
Honduras,HND,2013,2081.12843527945,70.765,17.8,5.646
Croatia,HRV,2013,14134.9474982889,77.5707317073171,66.7476,17.231
Hungary,HUN,2013,13739.4620151401,75.5658536585366,72.6439,10.177
IBRD only,IBD,2013,5845.60507389183,72.4633474422255,34.0,4.78556832457412
IDA & IBRD total,IBT,2013,4714.62155942195,69.8686609438935,27.8,4.54169594492611
IDA blend,IDB,2013,1968.08172455739,59.8685731055257,13.9,3.55983049253162
Indonesia,IDN,2013,3566.60284506078,69.064,14.94,4.336
Ireland,IRL,2013,52537.6108648692,80.9487804878049,78.2477,13.735
"Iran, Islamic Rep.",IRN,2013,6222.74194840326,75.349,29.95,10.595
Iceland,ISL,2013,50173.3360061057,82.0609756097561,96.5468,5.376
Israel,ISR,2013,37034.3161080785,82.0560975609756,70.250311945,6.137
Italy,ITA,2013,35701.6746002376,82.690243902439,58.4593,12.149
Jamaica,JAM,2013,5124.21301411137,72.435,37.1,9.698
Jordan,JOR,2013,4311.21916713038,74.282,41.4,12.6
Japan,JPN,2013,40898.6478964744,83.3319512195122,88.219428911,4.038
Kazakhstan,KAZ,2013,13478.459627612,70.719,63.30422443,5.205
Kyrgyz Republic,KGZ,2013,1269.66303464348,70.2024390243902,23.0,5.526
Cambodia,KHM,2013,1305.6600972686,68.755,6.0,0.438
"Korea, Rep.",KOR,2013,28449.3591104972,81.2707317073171,84.77,3.067
Latin America & Caribbean (excluding high income),LAC,2013,9971.16927211711,74.169347496487,45.1,6.1357261698467
St. Lucia,LCA,2013,9577.21733754358,72.687,49.3871994,22.209
Latin America & Caribbean,LCN,2013,10306.1195798787,74.3809772735109,46.1,6.18540843745363
Liechtenstein,LIE,2013,172823.607794648,82.2609756097561,93.80000305,3.464
Sri Lanka,LKA,2013,3739.43181100202,75.546,10.04440022,4.186
Lesotho,LSO,2013,1151.03735837227,49.547,15.0,24.582
Lithuania,LTU,2013,15636.5252586048,73.9146341463415,68.4529,11.77
Luxembourg,LUX,2013,120000.140729859,81.8,93.7765,6.045
Latvia,LVA,2013,14484.4715282132,73.9829268292683,75.2344,11.867
"Macao SAR, China",MAC,2013,87107.8313063626,82.7219512195122,65.8,1.8
Morocco,MAR,2013,3379.7431640625,72.117,56.0,9.233
Moldova,MDA,2013,3321.04397795719,70.291,37.43999863,1.894
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2013,5866.59647635813,69.708340253746,25.2,7.59383663207344
Mexico,MEX,2013,11216.8008505428,74.289,43.46,4.921
North Macedonia,MKD,2013,5626.26115664893,75.4,65.24,29.017
Mali,MLI,2013,901.920957644831,57.052,3.5,6.351
Malta,MLT,2013,25415.5566867731,81.7463414634146,68.9138,6.115
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2013,3148.36412420635,68.9136300385634,21.3,7.85239309794955
Montenegro,MNE,2013,7102.77882895852,76.490243902439,60.31,19.585
Mongolia,MNG,2013,4340.14310544449,70.0980487804878,17.699984237,4.231
Mauritius,MUS,2013,9877.13865958834,74.0170731707317,40.116825135,7.322
Malawi,MWI,2013,496.947368267313,60.816,5.050000191,4.978
Malaysia,MYS,2013,10713.6407638899,75.464,57.05751226,3.113
North America,NAC,2013,53133.8537338421,79.0411295925554,72.8,7.34976348971497
Namibia,NAM,2013,5346.62131149967,58.468,13.89999962,19.028
Nigeria,NGA,2013,2872.79083379398,51.827,19.10000038,3.711
Nicaragua,NIC,2013,1835.43996363715,72.551,15.5,5.276
Netherlands,NLD,2013,52602.2860520766,81.3048780487805,93.9564,7.241
Norway,NOR,2013,103553.840134417,81.7512195121951,95.0534,3.425
New Zealand,NZL,2013,43000.4646849189,81.4048780487805,82.77999878,5.84
Pakistan,PAK,2013,1225.4340119198,65.129,9.0,2.954
Panama,PAN,2013,12273.3224983788,77.129,44.03,3.732
Peru,PER,2013,6746.80025696601,74.591,39.2,3.575
Philippines,PHL,2013,2781.27957677397,69.283,32.70000076,3.497
Poland,POL,2013,13621.9023794031,77.0,62.8492,10.293
Puerto Rico (US),PRI,2013,28212.0499737431,80.318,68.999990004,14.3
Portugal,PRT,2013,21676.4859642714,80.7219512195122,62.0956,16.237
Paraguay,PRY,2013,6435.68342733004,73.292,36.9,4.385
West Bank and Gaza,PSE,2013,3315.29753909282,74.14,46.59999847,19.894
Qatar,QAT,2013,103697.062789144,80.974,85.3,0.267
Romania,ROU,2013,9497.67411615237,75.0634146341463,49.7645,7.096
Russian Federation,RUS,2013,15941.4482421875,70.5787804878049,67.97,5.513
Saudi Arabia,SAU,2013,27865.465604962,76.517,60.5,5.6
Singapore,SGP,2013,56967.4257940383,82.2463414634147,80.90209961,3.862
Solomon Islands,SLB,2013,2161.38627543917,69.007,8.0,0.694
